action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13943209,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,CC[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1csc(N)n1,,,CHEMBL3124772,J Med Chem,2014.0,,,CHEMBL3128191,,CHEMBL3128191,,0,http://www.openphacts.org/units/Nanomolar,1974354,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,13943210,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1csc(N)n1,,,CHEMBL3124772,J Med Chem,2014.0,,,CHEMBL3128190,,CHEMBL3128190,,0,http://www.openphacts.org/units/Nanomolar,1974353,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,13943211,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)c1csc(N)n1,,,CHEMBL3124772,J Med Chem,2014.0,,,CHEMBL3128189,,CHEMBL3128189,,0,http://www.openphacts.org/units/Nanomolar,1974352,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,13943212,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,,,CHEMBL3124772,J Med Chem,2014.0,,,CHEMBL1684585,,CHEMBL1684585,,1,http://www.openphacts.org/units/Nanomolar,1974351,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,13943226,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2sc(-c3ccc(F)cc3)nc21,,,CHEMBL3124772,J Med Chem,2014.0,"{'bei': '9.22', 'le': '0.18', 'lle': '-0.54', 'sei': '5.59'}",,CHEMBL3128185,,CHEMBL3128185,4.88,0,http://www.openphacts.org/units/Nanomolar,1974347,=,1,1,=,,IC50,nM,,13340.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,13340.0
,,13943228,[],CHEMBL3129372,Displacement of [125I]-cyanopindolol from recombinant human beta-1 adrenergic receptor expressed in CHO cell membranes after 1 hr by scintillation counting analysis,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2sc(-c3ccc(F)cc3)nc21,,,CHEMBL3124772,J Med Chem,2014.0,"{'bei': '10.16', 'le': '0.19', 'lle': '-0.65', 'sei': '7.22'}",,CHEMBL3128184,,CHEMBL3128184,5.36,0,http://www.openphacts.org/units/Nanomolar,1974346,=,1,1,=,,IC50,nM,,4329.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,4329.0
,,16387359,[],CHEMBL3738005,Antagonist activity at human beta1 receptor expressed in CHO-K1 cells assessed as isoproterenol-induced cAMP level by HTRF assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NCC(O)COc1cccc2ccccc12,,,CHEMBL3734721,J Med Chem,2015.0,,,CHEMBL27,PROPRANOLOL,CHEMBL27,6.60,0,http://www.openphacts.org/units/Nanomolar,2735487,=,1,1,=,,IC50,nM,,251.19,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,pIC50,,UO_0000065,,6.6
,,16387360,[],CHEMBL3738005,Antagonist activity at human beta1 receptor expressed in CHO-K1 cells assessed as isoproterenol-induced cAMP level by HTRF assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CB1C=Cc2cccc(OCC(O)CN(C)C)c2N1,,,CHEMBL3734721,J Med Chem,2015.0,,,CHEMBL3736433,,CHEMBL3736433,6.20,0,http://www.openphacts.org/units/Nanomolar,2735488,=,1,1,=,,IC50,nM,,630.96,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,pIC50,,UO_0000065,,6.2
,,16387361,[],CHEMBL3738005,Antagonist activity at human beta1 receptor expressed in CHO-K1 cells assessed as isoproterenol-induced cAMP level by HTRF assay,F,,,BAO_0000190,BAO_0000219,cell-based format,CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1,,,CHEMBL3734721,J Med Chem,2015.0,,,CHEMBL3736156,,CHEMBL3736156,6.70,0,http://www.openphacts.org/units/Nanomolar,2735489,=,1,1,=,,IC50,nM,,199.53,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,pIC50,,UO_0000065,,6.7
,,16420580,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1nc(CNC(=O)c2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3746068,,CHEMBL3746068,,0,http://www.openphacts.org/units/Nanomolar,2742196,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420581,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)C1CCN(C(=O)c2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)CC1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747487,,CHEMBL3747487,,0,http://www.openphacts.org/units/Nanomolar,2742197,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420582,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCC2(CCOC2=O)CC1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747244,,CHEMBL3747244,,0,http://www.openphacts.org/units/Nanomolar,2742198,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420583,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC1(C)CC2(CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)C(=O)O1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3746280,,CHEMBL3746280,,0,http://www.openphacts.org/units/Nanomolar,2742199,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420584,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCS(=O)(=O)C1CCN(C(=O)c2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)CC1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747710,,CHEMBL3747710,,0,http://www.openphacts.org/units/Nanomolar,2742200,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420585,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)[C@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747546,,CHEMBL3747546,,0,http://www.openphacts.org/units/Nanomolar,2742201,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420586,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCOC(=O)[C@@H]1[C@@H]2CN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)C[C@@H]21,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3746885,,CHEMBL3746885,,0,http://www.openphacts.org/units/Nanomolar,2742202,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420587,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1C[C@@H]2[C@H](C1)[C@H]2c1nnco1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747356,,CHEMBL3747356,,0,http://www.openphacts.org/units/Nanomolar,2742203,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420588,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CCc1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)o1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3747455,,CHEMBL3747455,,0,http://www.openphacts.org/units/Nanomolar,2742204,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16420589,[],CHEMBL3750558,Displacement of [125I]CYP from human beta-1 adrenergic receptor expressed in CHO cell membrane after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cn1nnc([C@H]2[C@@H]3CN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)C[C@@H]32)n1,,,CHEMBL3745665,Bioorg Med Chem Lett,2016.0,,,CHEMBL3745890,,CHEMBL3745890,,0,http://www.openphacts.org/units/Nanomolar,2742205,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,16464525,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=S(=O)(Nc1ccc(CCNC[C@H](O)c2cccnc2)cc1)c1ccc(-c2nc(-c3ccc(C(F)(F)F)cc3)cs2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,"{'bei': '9.60', 'le': '0.19', 'lle': '-0.56', 'sei': '5.76'}",,CHEMBL111201,,CHEMBL111201,6.00,0,http://www.openphacts.org/units/Nanomolar,2756994,=,1,1,=,,IC50,nM,,1000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,1.0
,,16464526,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nc(CC(=O)Nc2ccc(C[C@@H]3CC[C@H]([C@H](O)c4ccccc4)N3)cc2)cs1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL1684585,,CHEMBL1684585,,1,http://www.openphacts.org/units/Nanomolar,2756995,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464527,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3128178,,CHEMBL3128178,,1,http://www.openphacts.org/units/Nanomolar,2756996,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464528,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3128188,,CHEMBL3128188,,1,http://www.openphacts.org/units/Nanomolar,2756997,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464529,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3764774,,CHEMBL3764774,,0,http://www.openphacts.org/units/Nanomolar,2756998,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464530,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cn1ncccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3764088,,CHEMBL3764088,,0,http://www.openphacts.org/units/Nanomolar,2756999,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464531,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cn1cnccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3764950,,CHEMBL3764950,,0,http://www.openphacts.org/units/Nanomolar,2757000,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464532,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cn1cccnc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3763594,,CHEMBL3763594,,0,http://www.openphacts.org/units/Nanomolar,2757001,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464533,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3764592,,CHEMBL3764592,,0,http://www.openphacts.org/units/Nanomolar,2757207,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464534,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)n1ncccc1=O,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3765335,,CHEMBL3765335,,0,http://www.openphacts.org/units/Nanomolar,2757208,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464535,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](C(=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)n1ncccc1=O,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3763998,,CHEMBL3763998,,0,http://www.openphacts.org/units/Nanomolar,2757209,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464536,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2cccc(=O)n21,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL3763934,,CHEMBL3763934,,0,http://www.openphacts.org/units/Nanomolar,2757210,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16464537,[],CHEMBL3767774,Displacement of [125]I-cyanopindolol from recombinant human beta1 adrenergic receptor after 1 hr by scintillation counting method,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21,,,CHEMBL3763146,J Med Chem,2016.0,,,CHEMBL2107826,VIBEGRON,CHEMBL2107826,,0,http://www.openphacts.org/units/Nanomolar,2757211,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,16501839,[],CHEMBL3779528,Displacement of [3H](-)CGP12177 from human recombinant Beta-1 adrenergic receptor expressed in HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,,CHEMBL3774372,Bioorg Med Chem,2016.0,"{'bei': '25.07', 'le': '0.48', 'lle': '6.23', 'sei': '7.90'}",,CHEMBL24,ATENOLOL,CHEMBL24,6.68,0,http://www.openphacts.org/units/Nanomolar,2762817,=,1,1,=,,IC50,nM,,210.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,10'-7M,UO_0000065,,2.1
,,16838403,[],CHEMBL3876341,Displacement of [3H]CGP 12177 from human recombinant beta1 adrenergic receptor expressed in HEK293 cells measured after 60 mins by scintillation counting method,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1,,,CHEMBL3875185,Bioorg Med Chem,2017.0,"{'bei': '25.07', 'le': '0.48', 'lle': '6.23', 'sei': '7.90'}",,CHEMBL24,ATENOLOL,CHEMBL24,6.68,1,http://www.openphacts.org/units/Nanomolar,2815512,=,1,1,=,,IC50,nM,,210.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,10'-7M,UO_0000065,,2.1
,321185,17701076,[],CHEMBL3706172,"Inhibition Assay: Human recombinant adrenergic β1 receptors expressed in CHO-K1 cells are used in modified Tris-HCl buffer pH 7.4. A 25 aliquot is incubated with 0.03 nM [125I]Cyanopindolol for 120 minutes at 25° C. Non-specific binding is estimated in the presence of 100 μM S(−)-Propranolol. Receptors are filtered and washed, the filters are then counted to determine [125I]Cyanopindolol specifically bound. Compounds are screened at 10 μM.",B,,,BAO_0000190,BAO_0000219,cell-based format,N#CC1CCCN1C(=O)CNCC(O)COc1ccccc1,,,CHEMBL3639212,,2015.0,"{'bei': '15.72', 'le': '0.30', 'lle': '4.24', 'sei': '5.57'}",,CHEMBL3704833,,CHEMBL3704833,4.77,0,http://www.openphacts.org/units/Nanomolar,2582362,=,37,1,=,,IC50,nM,,17000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,17000.0
,,18010704,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1nnc(-c2cccc(CN3CCN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)CC3)n2)o1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4095361,,CHEMBL4095361,,0,http://www.openphacts.org/units/Nanomolar,2984597,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010722,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ccccn2)CC1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4073137,,CHEMBL4073137,,0,http://www.openphacts.org/units/Nanomolar,2984596,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010746,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1noc(-c2cccc(CN3CCN(C(=O)c4ccc(C[C@@H]5CC[C@H]([C@H](O)c6ccccc6)N5)cc4)CC3)n2)n1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4074920,,CHEMBL4074920,,0,http://www.openphacts.org/units/Nanomolar,2984598,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010757,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)F)n2)CC1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4087670,,CHEMBL4087670,,0,http://www.openphacts.org/units/Nanomolar,2984599,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010770,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2ncn(CC(F)(F)F)n2)CC1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4066314,,CHEMBL4066314,,0,http://www.openphacts.org/units/Nanomolar,2984600,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010783,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,CCn1nnc(CN2CCN(C(=O)c3ccc(C[C@@H]4CC[C@H]([C@H](O)c5ccccc5)N4)cc3)CC2)n1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4065251,,CHEMBL4065251,,0,http://www.openphacts.org/units/Nanomolar,2984601,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
,,18010791,[],CHEMBL4004024,Activity at human beta1 adrenergic receptor,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)N1CCN(Cc2nnn(CC3CC3)n2)CC1,,,CHEMBL4002615,Bioorg Med Chem Lett,2017.0,,,CHEMBL4092912,,CHEMBL4092912,,0,http://www.openphacts.org/units/Nanomolar,2984602,>,1,1,>,,IC50,nM,,20000.0,CHEMBL213,Homo sapiens,Beta-1 adrenergic receptor,9606,,,IC50,nM,UO_0000065,,20000.0
